SampleID,MachineID,BatchNumber,DateTime,Origin,RoastProfile,BatchesSinceMaint,MaintenanceCycle,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,TotalScore,Grade
ROASTER_01_B0119_S4,ROASTER_01,119,2024-01-20 03:00:00,Ethiopia,Espresso,29,3,7.93,7.3,7.33,7.54,7.71,6.99,44.8,Premium
ROASTER_01_B0119_S5,ROASTER_01,119,2024-01-20 03:00:00,Ethiopia,Espresso,29,3,8.15,6.31,7.55,7.34,7.06,6.66,43.07,Premium
ROASTER_01_B0120_S1,ROASTER_01,120,2024-01-20 07:00:00,Ethiopia,Medium,30,4,8.07,7.5,8.27,7.8,7.15,8.59,47.38,Premium
ROASTER_01_B0120_S2,ROASTER_01,120,2024-01-20 07:00:00,Ethiopia,Medium,30,4,8.11,7.98,7.84,7.89,7.37,7.24,46.43,Premium
ROASTER_01_B0120_S3,ROASTER_01,120,2024-01-20 07:00:00,Ethiopia,Medium,30,4,7.4,7.68,7.86,6.77,7.31,7.13,44.15,Premium
ROASTER_01_B0120_S4,ROASTER_01,120,2024-01-20 07:00:00,Ethiopia,Medium,30,4,7.3,7.08,7.45,8.15,7.29,7.41,44.68,Premium
ROASTER_01_B0120_S5,ROASTER_01,120,2024-01-20 07:00:00,Ethiopia,Medium,30,4,7.54,7.72,8.73,7.79,7.48,7.66,46.92,Premium
ROASTER_01_B0121_S1,ROASTER_01,121,2024-01-20 09:00:00,Kenya,Medium,1,4,7.9,8.04,7.61,6.73,7.36,8.2,45.84,Premium
ROASTER_01_B0121_S2,ROASTER_01,121,2024-01-20 09:00:00,Kenya,Medium,1,4,7.86,6.9,7.5,7.96,7.38,6.44,44.04,Premium
ROASTER_01_B0121_S3,ROASTER_01,121,2024-01-20 09:00:00,Kenya,Medium,1,4,7.18,7.88,7.86,7.72,7.35,7.39,45.38,Premium
ROASTER_01_B0121_S4,ROASTER_01,121,2024-01-20 09:00:00,Kenya,Medium,1,4,7.54,7.96,7.65,7.04,7.2,7.27,44.66,Premium
ROASTER_01_B0121_S5,ROASTER_01,121,2024-01-20 09:00:00,Kenya,Medium,1,4,8.06,7.06,7.55,7.37,7.63,7.34,45.01,Premium
ROASTER_01_B0122_S1,ROASTER_01,122,2024-01-20 13:00:00,Brazil,Light,2,4,7.98,6.6,7.27,7.36,7.16,6.89,43.26,Premium
ROASTER_01_B0122_S2,ROASTER_01,122,2024-01-20 13:00:00,Brazil,Light,2,4,7.21,7.2,7.14,7.7,7.62,6.5,43.37,Premium
ROASTER_01_B0122_S3,ROASTER_01,122,2024-01-20 13:00:00,Brazil,Light,2,4,7.75,6.83,6.67,7.69,7.09,6.85,42.88,Premium
ROASTER_01_B0122_S4,ROASTER_01,122,2024-01-20 13:00:00,Brazil,Light,2,4,7.47,7.12,7.82,7.73,7.31,6.27,43.72,Premium
ROASTER_01_B0122_S5,ROASTER_01,122,2024-01-20 13:00:00,Brazil,Light,2,4,7.81,7.18,7.22,7.02,6.76,6.13,42.12,Premium
ROASTER_01_B0123_S1,ROASTER_01,123,2024-01-20 14:00:00,Colombia,Medium,3,4,7.77,6.81,7.0,7.03,7.84,7.6,44.05,Premium
ROASTER_01_B0123_S2,ROASTER_01,123,2024-01-20 14:00:00,Colombia,Medium,3,4,7.7,7.16,7.8,7.35,7.1,7.64,44.75,Premium
ROASTER_01_B0123_S3,ROASTER_01,123,2024-01-20 14:00:00,Colombia,Medium,3,4,6.98,7.66,7.51,7.46,7.29,6.94,43.84,Premium
ROASTER_01_B0123_S4,ROASTER_01,123,2024-01-20 14:00:00,Colombia,Medium,3,4,7.54,6.64,7.33,7.72,7.69,7.02,43.94,Premium
ROASTER_01_B0123_S5,ROASTER_01,123,2024-01-20 14:00:00,Colombia,Medium,3,4,7.32,6.92,8.63,7.91,6.94,7.49,45.21,Premium
ROASTER_01_B0124_S1,ROASTER_01,124,2024-01-20 17:00:00,Guatemala,Dark,4,4,7.61,7.66,7.56,6.73,8.53,6.29,44.38,Premium
ROASTER_01_B0124_S2,ROASTER_01,124,2024-01-20 17:00:00,Guatemala,Dark,4,4,7.51,7.13,6.9,7.04,7.85,6.98,43.41,Premium
ROASTER_01_B0124_S3,ROASTER_01,124,2024-01-20 17:00:00,Guatemala,Dark,4,4,7.29,6.55,7.19,7.34,7.83,6.61,42.81,Premium
ROASTER_01_B0124_S4,ROASTER_01,124,2024-01-20 17:00:00,Guatemala,Dark,4,4,7.53,6.65,7.35,7.05,8.14,6.75,43.47,Premium
ROASTER_01_B0124_S5,ROASTER_01,124,2024-01-20 17:00:00,Guatemala,Dark,4,4,7.53,6.7,8.4,6.85,7.79,7.12,44.39,Premium
ROASTER_01_B0125_S1,ROASTER_01,125,2024-01-20 22:00:00,Colombia,Espresso,5,4,7.69,7.53,7.69,7.07,7.76,6.59,44.33,Premium
ROASTER_01_B0125_S2,ROASTER_01,125,2024-01-20 22:00:00,Colombia,Espresso,5,4,8.1,7.03,7.67,6.87,8.17,7.27,45.11,Premium
ROASTER_01_B0125_S3,ROASTER_01,125,2024-01-20 22:00:00,Colombia,Espresso,5,4,7.65,7.4,7.8,7.23,7.54,6.92,44.54,Premium
ROASTER_01_B0125_S4,ROASTER_01,125,2024-01-20 22:00:00,Colombia,Espresso,5,4,7.54,7.35,7.68,7.11,8.41,7.39,45.48,Premium
ROASTER_01_B0125_S5,ROASTER_01,125,2024-01-20 22:00:00,Colombia,Espresso,5,4,7.57,7.08,8.2,6.5,7.95,7.49,44.79,Premium
ROASTER_01_B0126_S1,ROASTER_01,126,2024-01-21 01:00:00,Brazil,Light,6,4,8.23,7.39,7.71,7.72,7.34,6.98,45.37,Premium
ROASTER_01_B0126_S2,ROASTER_01,126,2024-01-21 01:00:00,Brazil,Light,6,4,7.54,7.03,8.03,7.79,6.88,7.08,44.35,Premium
ROASTER_01_B0126_S3,ROASTER_01,126,2024-01-21 01:00:00,Brazil,Light,6,4,7.67,6.58,7.74,7.25,6.66,6.48,42.38,Premium
ROASTER_01_B0126_S4,ROASTER_01,126,2024-01-21 01:00:00,Brazil,Light,6,4,7.59,6.78,7.95,7.82,7.12,6.84,44.1,Premium
ROASTER_01_B0126_S5,ROASTER_01,126,2024-01-21 01:00:00,Brazil,Light,6,4,7.86,6.59,7.39,8.07,6.89,7.39,44.19,Premium
ROASTER_01_B0127_S1,ROASTER_01,127,2024-01-21 02:00:00,Kenya,Light,7,4,7.64,7.44,7.96,8.08,6.6,7.37,45.09,Premium
ROASTER_01_B0127_S2,ROASTER_01,127,2024-01-21 02:00:00,Kenya,Light,7,4,8.67,6.96,7.57,7.72,7.51,6.91,45.34,Premium
ROASTER_01_B0127_S3,ROASTER_01,127,2024-01-21 02:00:00,Kenya,Light,7,4,7.54,6.84,7.31,7.95,6.89,7.32,43.85,Premium
ROASTER_01_B0127_S4,ROASTER_01,127,2024-01-21 02:00:00,Kenya,Light,7,4,8.48,7.02,8.07,8.39,7.82,7.09,46.87,Premium
ROASTER_01_B0127_S5,ROASTER_01,127,2024-01-21 02:00:00,Kenya,Light,7,4,7.85,6.88,7.54,7.63,6.76,7.29,43.95,Premium
ROASTER_01_B0128_S1,ROASTER_01,128,2024-01-21 06:00:00,Ethiopia,Medium,8,4,7.77,6.88,8.28,7.7,7.29,7.9,45.82,Premium
ROASTER_01_B0128_S2,ROASTER_01,128,2024-01-21 06:00:00,Ethiopia,Medium,8,4,8.22,7.4,7.81,7.74,8.03,7.64,46.84,Premium
ROASTER_01_B0128_S3,ROASTER_01,128,2024-01-21 06:00:00,Ethiopia,Medium,8,4,7.67,7.11,7.43,7.69,7.07,7.68,44.65,Premium
ROASTER_01_B0128_S4,ROASTER_01,128,2024-01-21 06:00:00,Ethiopia,Medium,8,4,7.86,7.72,7.51,7.59,7.75,7.13,45.56,Premium
ROASTER_01_B0128_S5,ROASTER_01,128,2024-01-21 06:00:00,Ethiopia,Medium,8,4,7.36,8.01,7.67,7.85,7.56,7.65,46.1,Premium
ROASTER_01_B0129_S1,ROASTER_01,129,2024-01-21 10:00:00,Brazil,Light,9,4,7.55,6.57,8.29,8.12,6.92,6.99,44.44,Premium
ROASTER_01_B0129_S2,ROASTER_01,129,2024-01-21 10:00:00,Brazil,Light,9,4,7.7,6.67,7.7,7.81,7.58,6.56,44.02,Premium
ROASTER_01_B0129_S3,ROASTER_01,129,2024-01-21 10:00:00,Brazil,Light,9,4,7.87,6.78,7.15,7.32,7.32,6.76,43.2,Premium
ROASTER_01_B0129_S4,ROASTER_01,129,2024-01-21 10:00:00,Brazil,Light,9,4,7.78,7.14,7.83,8.38,7.2,6.79,45.12,Premium
ROASTER_01_B0129_S5,ROASTER_01,129,2024-01-21 10:00:00,Brazil,Light,9,4,8.69,6.82,7.56,8.2,7.3,6.97,45.54,Premium
ROASTER_01_B0130_S1,ROASTER_01,130,2024-01-21 12:00:00,Kenya,Medium,10,4,8.47,6.86,7.33,7.89,7.53,7.22,45.3,Premium
ROASTER_01_B0130_S2,ROASTER_01,130,2024-01-21 12:00:00,Kenya,Medium,10,4,7.76,7.64,7.56,7.17,7.67,8.03,45.83,Premium
ROASTER_01_B0130_S3,ROASTER_01,130,2024-01-21 12:00:00,Kenya,Medium,10,4,6.69,6.45,7.25,7.58,7.33,8.02,43.32,Premium
ROASTER_01_B0130_S4,ROASTER_01,130,2024-01-21 12:00:00,Kenya,Medium,10,4,7.51,7.15,8.22,7.59,7.53,7.9,45.9,Premium
ROASTER_01_B0130_S5,ROASTER_01,130,2024-01-21 12:00:00,Kenya,Medium,10,4,8.0,7.71,7.95,7.91,7.37,6.87,45.81,Premium
ROASTER_01_B0131_S1,ROASTER_01,131,2024-01-21 14:00:00,Kenya,Light,11,4,8.31,7.77,6.88,7.97,7.39,6.42,44.74,Premium
ROASTER_01_B0131_S2,ROASTER_01,131,2024-01-21 14:00:00,Kenya,Light,11,4,7.66,7.34,7.36,7.85,7.29,6.87,44.37,Premium
ROASTER_01_B0131_S3,ROASTER_01,131,2024-01-21 14:00:00,Kenya,Light,11,4,7.61,6.8,7.84,8.15,7.68,7.43,45.51,Premium
ROASTER_01_B0131_S4,ROASTER_01,131,2024-01-21 14:00:00,Kenya,Light,11,4,7.92,7.07,8.06,7.93,7.66,6.97,45.61,Premium
ROASTER_01_B0131_S5,ROASTER_01,131,2024-01-21 14:00:00,Kenya,Light,11,4,8.3,6.78,7.96,7.59,7.26,7.06,44.95,Premium
ROASTER_01_B0132_S1,ROASTER_01,132,2024-01-21 18:00:00,Colombia,Medium,12,4,6.97,7.41,7.65,7.77,6.84,7.06,43.7,Premium
ROASTER_01_B0132_S2,ROASTER_01,132,2024-01-21 18:00:00,Colombia,Medium,12,4,7.56,6.62,7.57,7.77,7.38,7.28,44.18,Premium
ROASTER_01_B0132_S3,ROASTER_01,132,2024-01-21 18:00:00,Colombia,Medium,12,4,7.56,6.87,7.73,6.78,8.0,7.21,44.15,Premium
ROASTER_01_B0132_S4,ROASTER_01,132,2024-01-21 18:00:00,Colombia,Medium,12,4,8.1,6.59,6.86,7.64,6.95,7.16,43.3,Premium
ROASTER_01_B0132_S5,ROASTER_01,132,2024-01-21 18:00:00,Colombia,Medium,12,4,7.49,7.36,7.75,7.4,7.14,6.95,44.09,Premium
ROASTER_01_B0133_S1,ROASTER_01,133,2024-01-21 20:00:00,Colombia,Light,13,4,8.59,6.16,7.27,7.62,6.97,6.73,43.34,Premium
ROASTER_01_B0133_S2,ROASTER_01,133,2024-01-21 20:00:00,Colombia,Light,13,4,8.23,6.63,7.49,7.87,6.76,6.68,43.66,Premium
ROASTER_01_B0133_S3,ROASTER_01,133,2024-01-21 20:00:00,Colombia,Light,13,4,8.16,7.24,7.9,7.9,6.73,6.26,44.19,Premium
ROASTER_01_B0133_S4,ROASTER_01,133,2024-01-21 20:00:00,Colombia,Light,13,4,8.39,7.14,7.89,7.89,7.31,6.5,45.12,Premium
ROASTER_01_B0133_S5,ROASTER_01,133,2024-01-21 20:00:00,Colombia,Light,13,4,7.84,8.21,7.26,7.06,7.42,7.37,45.16,Premium
ROASTER_01_B0134_S1,ROASTER_01,134,2024-01-21 23:00:00,Brazil,Medium,14,4,6.82,6.97,6.9,7.74,7.31,6.63,42.37,Premium
ROASTER_01_B0134_S2,ROASTER_01,134,2024-01-21 23:00:00,Brazil,Medium,14,4,7.35,6.88,7.09,7.46,6.24,7.7,42.72,Premium
ROASTER_01_B0134_S3,ROASTER_01,134,2024-01-21 23:00:00,Brazil,Medium,14,4,7.2,6.65,7.88,7.97,7.7,7.59,44.99,Premium
ROASTER_01_B0134_S4,ROASTER_01,134,2024-01-21 23:00:00,Brazil,Medium,14,4,7.77,6.22,7.87,7.2,6.43,7.0,42.49,Premium
ROASTER_01_B0134_S5,ROASTER_01,134,2024-01-21 23:00:00,Brazil,Medium,14,4,7.16,7.68,7.56,7.42,7.16,6.82,43.8,Premium
ROASTER_01_B0135_S1,ROASTER_01,135,2024-01-22 04:00:00,Brazil,Dark,15,4,7.16,6.93,7.66,7.17,8.31,6.84,44.07,Premium
ROASTER_01_B0135_S2,ROASTER_01,135,2024-01-22 04:00:00,Brazil,Dark,15,4,7.61,7.04,7.38,7.9,7.33,6.86,44.12,Premium
ROASTER_01_B0135_S3,ROASTER_01,135,2024-01-22 04:00:00,Brazil,Dark,15,4,7.46,6.87,7.43,7.47,7.34,6.38,42.95,Premium
ROASTER_01_B0135_S4,ROASTER_01,135,2024-01-22 04:00:00,Brazil,Dark,15,4,7.41,7.0,7.28,7.19,7.78,6.73,43.39,Premium
ROASTER_01_B0135_S5,ROASTER_01,135,2024-01-22 04:00:00,Brazil,Dark,15,4,6.78,7.14,6.98,6.92,7.92,6.41,42.15,Premium
ROASTER_01_B0136_S1,ROASTER_01,136,2024-01-22 06:00:00,Kenya,Espresso,16,4,7.97,7.52,7.58,7.6,8.05,7.35,46.07,Premium
ROASTER_01_B0136_S2,ROASTER_01,136,2024-01-22 06:00:00,Kenya,Espresso,16,4,8.02,7.05,7.93,7.09,8.01,6.78,44.88,Premium
ROASTER_01_B0136_S3,ROASTER_01,136,2024-01-22 06:00:00,Kenya,Espresso,16,4,7.76,7.12,7.39,7.57,7.5,7.22,44.56,Premium
ROASTER_01_B0136_S4,ROASTER_01,136,2024-01-22 06:00:00,Kenya,Espresso,16,4,7.94,6.48,7.41,7.25,7.8,7.13,44.01,Premium
ROASTER_01_B0136_S5,ROASTER_01,136,2024-01-22 06:00:00,Kenya,Espresso,16,4,7.97,7.16,7.32,7.18,8.5,6.87,45.0,Premium
ROASTER_01_B0137_S1,ROASTER_01,137,2024-01-22 10:00:00,Brazil,Light,17,4,7.75,6.59,7.66,6.9,6.5,6.67,42.07,Premium
ROASTER_01_B0137_S2,ROASTER_01,137,2024-01-22 10:00:00,Brazil,Light,17,4,7.99,6.67,7.48,7.18,6.7,6.74,42.76,Premium
ROASTER_01_B0137_S3,ROASTER_01,137,2024-01-22 10:00:00,Brazil,Light,17,4,7.24,7.23,7.6,7.59,7.68,6.61,43.95,Premium
ROASTER_01_B0137_S4,ROASTER_01,137,2024-01-22 10:00:00,Brazil,Light,17,4,7.51,6.9,7.4,8.0,7.0,7.53,44.34,Premium
ROASTER_01_B0137_S5,ROASTER_01,137,2024-01-22 10:00:00,Brazil,Light,17,4,7.22,7.17,7.6,7.35,7.29,7.07,43.7,Premium
ROASTER_01_B0138_S1,ROASTER_01,138,2024-01-22 13:00:00,Brazil,Light,18,4,7.47,6.12,7.68,7.46,6.73,6.83,42.29,Premium
ROASTER_01_B0138_S2,ROASTER_01,138,2024-01-22 13:00:00,Brazil,Light,18,4,7.94,7.6,7.16,7.66,6.37,6.58,43.31,Premium
ROASTER_01_B0138_S3,ROASTER_01,138,2024-01-22 13:00:00,Brazil,Light,18,4,8.22,6.7,7.11,8.02,6.29,7.27,43.61,Premium
ROASTER_01_B0138_S4,ROASTER_01,138,2024-01-22 13:00:00,Brazil,Light,18,4,7.65,7.19,7.29,7.97,6.67,6.76,43.53,Premium
ROASTER_01_B0138_S5,ROASTER_01,138,2024-01-22 13:00:00,Brazil,Light,18,4,8.09,6.27,7.42,8.63,6.14,6.76,43.31,Premium
ROASTER_01_B0139_S1,ROASTER_01,139,2024-01-22 15:00:00,Guatemala,Dark,19,4,6.91,6.88,7.03,7.05,7.72,6.62,42.21,Premium
ROASTER_01_B0139_S2,ROASTER_01,139,2024-01-22 15:00:00,Guatemala,Dark,19,4,7.61,7.56,7.32,7.1,7.33,6.61,43.53,Premium
ROASTER_01_B0139_S3,ROASTER_01,139,2024-01-22 15:00:00,Guatemala,Dark,19,4,8.36,7.36,7.31,6.11,7.56,6.91,43.61,Premium
ROASTER_01_B0139_S4,ROASTER_01,139,2024-01-22 15:00:00,Guatemala,Dark,19,4,7.3,6.65,7.91,6.92,7.74,7.22,43.74,Premium
ROASTER_01_B0139_S5,ROASTER_01,139,2024-01-22 15:00:00,Guatemala,Dark,19,4,7.59,7.01,6.93,7.71,7.02,7.03,43.29,Premium
ROASTER_01_B0140_S1,ROASTER_01,140,2024-01-22 18:00:00,Brazil,Dark,20,4,7.18,6.54,7.65,7.25,7.08,6.67,42.37,Premium
ROASTER_01_B0140_S2,ROASTER_01,140,2024-01-22 18:00:00,Brazil,Dark,20,4,6.65,6.91,7.17,7.36,6.94,7.03,42.06,Premium
ROASTER_01_B0140_S3,ROASTER_01,140,2024-01-22 18:00:00,Brazil,Dark,20,4,7.27,6.97,7.27,6.81,7.78,7.16,43.26,Premium
ROASTER_01_B0140_S4,ROASTER_01,140,2024-01-22 18:00:00,Brazil,Dark,20,4,7.66,7.06,6.85,6.63,7.78,6.87,42.85,Premium
ROASTER_01_B0140_S5,ROASTER_01,140,2024-01-22 18:00:00,Brazil,Dark,20,4,6.72,7.12,7.32,6.9,7.48,6.51,42.05,Premium
ROASTER_01_B0141_S1,ROASTER_01,141,2024-01-22 22:00:00,Brazil,Espresso,21,4,8.0,7.02,7.45,7.44,7.79,6.81,44.51,Premium
ROASTER_01_B0141_S2,ROASTER_01,141,2024-01-22 22:00:00,Brazil,Espresso,21,4,6.85,6.8,7.39,7.49,7.22,6.32,42.07,Premium
ROASTER_01_B0141_S3,ROASTER_01,141,2024-01-22 22:00:00,Brazil,Espresso,21,4,7.69,6.81,6.84,6.76,6.97,7.39,42.46,Premium
ROASTER_01_B0141_S4,ROASTER_01,141,2024-01-22 22:00:00,Brazil,Espresso,21,4,7.82,6.76,7.55,6.52,7.73,7.11,43.49,Premium
ROASTER_01_B0141_S5,ROASTER_01,141,2024-01-22 22:00:00,Brazil,Espresso,21,4,7.81,7.11,7.4,6.54,8.25,6.99,44.1,Premium
ROASTER_01_B0142_S1,ROASTER_01,142,2024-01-22 23:00:00,Guatemala,Light,22,4,7.99,6.83,7.63,7.83,7.28,6.83,44.39,Premium
ROASTER_01_B0142_S2,ROASTER_01,142,2024-01-22 23:00:00,Guatemala,Light,22,4,7.91,6.62,7.6,7.77,6.25,6.82,42.97,Premium
ROASTER_01_B0142_S3,ROASTER_01,142,2024-01-22 23:00:00,Guatemala,Light,22,4,7.08,6.96,8.09,7.23,7.25,6.58,43.19,Premium
ROASTER_01_B0142_S4,ROASTER_01,142,2024-01-22 23:00:00,Guatemala,Light,22,4,7.52,7.23,7.58,7.87,7.08,6.79,44.07,Premium
ROASTER_01_B0142_S5,ROASTER_01,142,2024-01-22 23:00:00,Guatemala,Light,22,4,7.98,7.32,7.42,7.7,6.71,6.77,43.9,Premium
ROASTER_01_B0143_S1,ROASTER_01,143,2024-01-23 02:00:00,Guatemala,Medium,23,4,7.87,6.78,7.9,7.26,6.94,7.28,44.03,Premium
ROASTER_01_B0143_S2,ROASTER_01,143,2024-01-23 02:00:00,Guatemala,Medium,23,4,7.37,6.98,7.48,7.0,7.73,6.67,43.23,Premium
ROASTER_01_B0143_S3,ROASTER_01,143,2024-01-23 02:00:00,Guatemala,Medium,23,4,7.43,7.17,7.78,7.19,7.46,7.96,44.99,Premium
ROASTER_01_B0143_S4,ROASTER_01,143,2024-01-23 02:00:00,Guatemala,Medium,23,4,7.63,6.7,7.5,7.28,7.39,7.39,43.89,Premium
ROASTER_01_B0143_S5,ROASTER_01,143,2024-01-23 02:00:00,Guatemala,Medium,23,4,7.33,7.45,6.95,6.99,7.21,7.39,43.32,Premium
ROASTER_01_B0144_S1,ROASTER_01,144,2024-01-23 05:00:00,Colombia,Espresso,24,4,7.24,7.44,7.47,6.56,8.27,6.71,43.69,Premium
ROASTER_01_B0144_S2,ROASTER_01,144,2024-01-23 05:00:00,Colombia,Espresso,24,4,7.69,6.94,7.15,6.96,7.72,6.14,42.6,Premium
ROASTER_01_B0144_S3,ROASTER_01,144,2024-01-23 05:00:00,Colombia,Espresso,24,4,8.17,6.24,7.69,6.82,7.19,6.8,42.91,Premium
ROASTER_01_B0144_S4,ROASTER_01,144,2024-01-23 05:00:00,Colombia,Espresso,24,4,7.33,7.03,6.73,6.83,7.82,6.78,42.52,Premium
ROASTER_01_B0144_S5,ROASTER_01,144,2024-01-23 05:00:00,Colombia,Espresso,24,4,7.86,7.47,7.62,7.7,8.11,6.39,45.15,Premium
ROASTER_01_B0145_S1,ROASTER_01,145,2024-01-23 10:00:00,Ethiopia,Medium,25,4,7.84,7.52,7.81,7.78,7.05,7.74,45.74,Premium
ROASTER_01_B0145_S2,ROASTER_01,145,2024-01-23 10:00:00,Ethiopia,Medium,25,4,8.35,6.93,7.69,8.18,7.33,7.81,46.29,Premium
ROASTER_01_B0145_S3,ROASTER_01,145,2024-01-23 10:00:00,Ethiopia,Medium,25,4,7.45,7.06,7.81,7.84,7.22,6.64,44.02,Premium
ROASTER_01_B0145_S4,ROASTER_01,145,2024-01-23 10:00:00,Ethiopia,Medium,25,4,7.43,6.68,7.75,7.89,7.24,7.52,44.51,Premium
ROASTER_01_B0145_S5,ROASTER_01,145,2024-01-23 10:00:00,Ethiopia,Medium,25,4,7.78,7.29,7.63,7.42,7.45,7.65,45.22,Premium
ROASTER_01_B0146_S1,ROASTER_01,146,2024-01-23 13:00:00,Colombia,Espresso,26,4,7.72,6.58,6.72,7.06,7.7,6.84,42.62,Premium
ROASTER_01_B0146_S2,ROASTER_01,146,2024-01-23 13:00:00,Colombia,Espresso,26,4,7.78,6.76,7.64,7.15,7.65,7.05,44.03,Premium
ROASTER_01_B0146_S3,ROASTER_01,146,2024-01-23 13:00:00,Colombia,Espresso,26,4,7.56,7.4,7.41,7.11,8.06,6.82,44.36,Premium
ROASTER_01_B0146_S4,ROASTER_01,146,2024-01-23 13:00:00,Colombia,Espresso,26,4,7.43,6.27,7.84,7.36,7.18,7.27,43.35,Premium
ROASTER_01_B0146_S5,ROASTER_01,146,2024-01-23 13:00:00,Colombia,Espresso,26,4,7.56,6.39,7.77,6.92,7.39,6.8,42.83,Premium
ROASTER_01_B0147_S1,ROASTER_01,147,2024-01-23 15:00:00,Colombia,Medium,27,4,7.11,7.45,7.85,7.78,7.24,6.69,44.12,Premium
ROASTER_01_B0147_S2,ROASTER_01,147,2024-01-23 15:00:00,Colombia,Medium,27,4,7.7,7.19,7.03,7.48,7.77,6.63,43.8,Premium
ROASTER_01_B0147_S3,ROASTER_01,147,2024-01-23 15:00:00,Colombia,Medium,27,4,6.9,7.06,8.14,7.56,7.58,6.78,44.02,Premium
ROASTER_01_B0147_S4,ROASTER_01,147,2024-01-23 15:00:00,Colombia,Medium,27,4,6.91,6.56,7.48,7.37,7.52,7.24,43.08,Premium
ROASTER_01_B0147_S5,ROASTER_01,147,2024-01-23 15:00:00,Colombia,Medium,27,4,7.14,6.81,7.48,7.72,6.75,7.46,43.36,Premium
ROASTER_01_B0148_S1,ROASTER_01,148,2024-01-23 17:00:00,Kenya,Light,28,4,8.3,6.99,7.57,7.88,6.82,6.96,44.52,Premium
ROASTER_01_B0148_S2,ROASTER_01,148,2024-01-23 17:00:00,Kenya,Light,28,4,8.15,7.17,7.66,7.25,6.97,7.38,44.58,Premium
ROASTER_01_B0148_S3,ROASTER_01,148,2024-01-23 17:00:00,Kenya,Light,28,4,7.97,6.62,7.99,7.66,7.06,7.44,44.74,Premium
ROASTER_01_B0148_S4,ROASTER_01,148,2024-01-23 17:00:00,Kenya,Light,28,4,8.18,6.98,8.25,7.36,6.62,6.77,44.16,Premium
ROASTER_01_B0148_S5,ROASTER_01,148,2024-01-23 17:00:00,Kenya,Light,28,4,7.6,7.15,7.9,7.77,7.18,7.18,44.78,Premium
ROASTER_01_B0149_S1,ROASTER_01,149,2024-01-23 20:00:00,Ethiopia,Espresso,29,4,7.46,7.78,7.4,6.98,7.64,7.02,44.28,Premium
ROASTER_01_B0149_S2,ROASTER_01,149,2024-01-23 20:00:00,Ethiopia,Espresso,29,4,7.67,7.64,7.67,6.76,7.57,6.69,44.0,Premium
ROASTER_01_B0149_S3,ROASTER_01,149,2024-01-23 20:00:00,Ethiopia,Espresso,29,4,8.05,7.5,7.63,6.82,7.61,6.9,44.51,Premium
ROASTER_01_B0149_S4,ROASTER_01,149,2024-01-23 20:00:00,Ethiopia,Espresso,29,4,7.59,7.35,8.56,6.84,7.77,7.03,45.14,Premium
ROASTER_01_B0149_S5,ROASTER_01,149,2024-01-23 20:00:00,Ethiopia,Espresso,29,4,7.48,6.07,8.22,7.88,7.32,6.39,43.36,Premium
ROASTER_01_B0150_S1,ROASTER_01,150,2024-01-24 01:00:00,Guatemala,Light,30,5,8.16,7.16,7.52,7.47,7.09,7.03,44.43,Premium
ROASTER_01_B0150_S2,ROASTER_01,150,2024-01-24 01:00:00,Guatemala,Light,30,5,8.36,7.37,7.14,7.29,6.86,7.31,44.33,Premium
ROASTER_01_B0150_S3,ROASTER_01,150,2024-01-24 01:00:00,Guatemala,Light,30,5,7.57,7.22,8.0,7.76,6.94,6.89,44.38,Premium
ROASTER_01_B0150_S4,ROASTER_01,150,2024-01-24 01:00:00,Guatemala,Light,30,5,8.02,6.58,7.98,7.89,7.41,6.42,44.3,Premium
ROASTER_01_B0150_S5,ROASTER_01,150,2024-01-24 01:00:00,Guatemala,Light,30,5,8.19,6.71,7.75,7.75,6.75,6.94,44.09,Premium
ROASTER_01_B0151_S1,ROASTER_01,151,2024-01-24 04:00:00,Colombia,Medium,1,5,7.56,6.93,8.04,7.35,7.48,7.34,44.7,Premium
ROASTER_01_B0151_S2,ROASTER_01,151,2024-01-24 04:00:00,Colombia,Medium,1,5,7.74,6.93,6.98,7.72,7.18,7.93,44.48,Premium
ROASTER_01_B0151_S3,ROASTER_01,151,2024-01-24 04:00:00,Colombia,Medium,1,5,7.57,7.23,7.71,7.74,6.77,7.11,44.13,Premium
ROASTER_01_B0151_S4,ROASTER_01,151,2024-01-24 04:00:00,Colombia,Medium,1,5,7.1,6.82,7.45,7.16,6.66,7.08,42.27,Premium
ROASTER_01_B0151_S5,ROASTER_01,151,2024-01-24 04:00:00,Colombia,Medium,1,5,7.66,7.67,7.8,7.3,7.43,7.32,45.18,Premium
ROASTER_01_B0152_S1,ROASTER_01,152,2024-01-24 05:00:00,Kenya,Light,2,5,7.91,6.38,7.91,8.37,7.47,6.18,44.22,Premium
ROASTER_01_B0152_S2,ROASTER_01,152,2024-01-24 05:00:00,Kenya,Light,2,5,8.26,7.33,7.62,7.51,7.17,6.66,44.55,Premium
ROASTER_01_B0152_S3,ROASTER_01,152,2024-01-24 05:00:00,Kenya,Light,2,5,7.89,7.18,7.37,7.84,6.97,7.07,44.32,Premium
ROASTER_01_B0152_S4,ROASTER_01,152,2024-01-24 05:00:00,Kenya,Light,2,5,7.52,7.19,7.62,7.93,7.27,6.87,44.4,Premium
ROASTER_01_B0152_S5,ROASTER_01,152,2024-01-24 05:00:00,Kenya,Light,2,5,8.33,6.88,7.48,7.04,7.01,7.31,44.05,Premium
